Population	SuperPopulation	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
CLM	AMR	8.36872e-03	2.82726e-02	4.74162e-02	-1.68524e-01	3.24094e-02	5.47248e-03	2.64816e-02	3.92915e-04	-1.84802e-03	-1.08344e-02	-6.63294e-03	2.22062e-02	2.04415e-02	-5.45317e-02	-6.43383e-02	-2.56514e-02	3.19210e-02	-6.96624e-03	7.08917e-03	4.28274e-03
CLM	AMR	1.15177e-02	1.30274e-02	4.82271e-02	-1.48468e-01	2.91018e-02	-2.93019e-03	8.29363e-03	1.01759e-02	5.53917e-03	-7.40902e-04	-9.00990e-03	-5.23810e-03	1.05621e-02	-3.85363e-02	-4.16861e-02	-4.53939e-02	4.20260e-02	-6.37157e-04	-5.38419e-03	3.09312e-02
CLM	AMR	-2.64704e-02	2.49100e-02	5.59509e-02	-1.52194e-01	4.05404e-02	6.75200e-03	2.55322e-02	2.97514e-03	-3.55169e-03	9.98522e-04	-1.72704e-02	4.03058e-03	2.23475e-02	-7.40271e-02	-8.18135e-02	-1.75469e-02	4.37039e-02	-4.76890e-03	2.86651e-02	4.21184e-02
CLM	AMR	-2.57770e-02	2.14730e-02	5.00641e-02	-1.38837e-01	4.30646e-02	-3.30968e-03	2.50555e-02	5.04682e-03	-5.46911e-03	2.20787e-05	-2.37778e-03	5.44125e-04	1.56344e-02	-6.70162e-02	-8.62499e-02	-2.38389e-02	1.57805e-02	-7.14193e-03	2.01444e-02	2.72825e-02
IBS	EUR	-1.37970e-01	-3.13363e-02	2.73448e-02	1.90140e-02	8.03552e-02	1.02434e-02	3.05124e-02	1.02728e-02	2.00947e-03	5.94399e-03	1.18127e-03	4.85472e-03	2.87672e-03	-1.80303e-02	-8.45971e-03	-1.78484e-03	-2.42525e-02	4.93864e-03	-4.45156e-02	4.25532e-03
IBS	EUR	-1.36959e-01	-3.08778e-02	3.10780e-02	2.03846e-02	7.11388e-02	1.10425e-02	2.81885e-02	2.74717e-03	-9.32568e-03	-3.91186e-03	-2.57197e-02	4.99240e-03	2.90074e-03	-1.96719e-03	3.34563e-03	-4.22748e-03	-1.67366e-02	3.59774e-03	-2.22549e-02	-4.19060e-02
IBS	EUR	-1.51108e-01	-2.74854e-02	3.71767e-02	2.07070e-02	7.75096e-02	1.89188e-02	4.17492e-02	1.83012e-02	1.17500e-03	-9.50238e-03	-1.01686e-02	-1.64375e-02	1.80364e-02	-1.49943e-02	-3.26957e-02	-1.06227e-02	-3.11385e-02	-1.62313e-03	-2.59687e-02	-1.45030e-02
IBS	EUR	-1.44307e-01	-2.57943e-02	3.10172e-02	2.67839e-02	7.65928e-02	1.90146e-02	3.21344e-02	1.20976e-02	-6.34416e-03	-1.07872e-03	-1.65036e-02	1.03395e-02	2.13323e-02	-2.08496e-02	-3.06284e-02	-4.15745e-03	-3.06169e-02	8.38344e-03	-3.43306e-02	-3.57346e-02
IBS	EUR	-1.48536e-01	-2.63511e-02	2.71912e-02	2.72270e-02	7.00043e-02	1.60064e-03	2.36283e-02	1.98308e-04	2.71076e-03	8.87780e-03	-1.70602e-02	-1.43454e-02	1.83682e-02	1.20185e-02	-4.08007e-02	1.05404e-03	-3.38418e-02	1.48855e-02	-1.91163e-02	-2.61165e-02
IBS	EUR	-1.45337e-01	-2.76540e-02	2.80079e-02	1.59871e-02	7.57736e-02	4.70881e-03	3.76917e-02	2.11058e-03	-1.44687e-03	-6.77113e-03	-4.30806e-03	5.27966e-03	-4.69840e-03	-1.52254e-02	-4.52335e-04	7.14452e-03	-1.73842e-02	1.77255e-02	-5.97264e-03	-4.19654e-02
IBS	EUR	-1.38846e-01	-3.19427e-02	3.03574e-02	2.04044e-02	9.10538e-02	1.25101e-02	3.04976e-02	-4.07755e-03	3.86780e-03	1.88035e-03	3.70057e-03	1.36709e-03	2.01706e-02	-2.45766e-02	-1.05421e-02	1.40912e-03	-4.85833e-02	5.45110e-03	-2.32225e-02	1.42211e-02
IBS	EUR	-1.42362e-01	-2.91711e-02	2.94613e-02	1.79456e-02	6.82612e-02	8.51164e-03	3.11345e-02	8.96022e-03	-2.95789e-04	6.81366e-03	-1.78384e-02	1.41518e-03	-9.83001e-03	-1.64586e-02	-3.81205e-02	1.62916e-03	7.12296e-03	1.11545e-03	-1.16686e-02	-8.85163e-03
IBS	EUR	-1.49423e-01	-2.70200e-02	2.97878e-02	2.56359e-02	5.48025e-02	1.24852e-02	2.43087e-02	3.18352e-03	-1.94934e-02	-3.24911e-03	-3.42627e-02	-5.13651e-03	-2.50448e-02	2.97778e-03	-4.64924e-02	5.36327e-03	-1.70826e-03	5.97110e-02	-4.75765e-02	-5.08768e-02
IBS	EUR	-1.49365e-01	-2.40032e-02	3.57893e-02	1.65792e-02	7.32988e-02	1.16975e-02	2.18341e-02	2.89889e-04	-3.12383e-03	-6.32031e-03	-8.35504e-03	-1.81073e-02	-6.82757e-03	-2.41127e-02	-1.21859e-02	-1.81518e-02	-3.13562e-02	3.58345e-03	-3.30776e-02	-1.68108e-02
IBS	EUR	-1.49504e-01	-2.31381e-02	3.52682e-02	1.66124e-02	7.03626e-02	1.48126e-02	2.72225e-02	4.77595e-05	-1.52201e-02	-4.46695e-03	-6.24448e-02	-3.86485e-02	8.54503e-04	-5.41398e-02	-2.35717e-02	-1.01864e-02	-9.69562e-03	4.11770e-03	-6.99997e-02	-3.31775e-02
IBS	EUR	-1.59363e-01	-2.40362e-02	4.45529e-02	1.72892e-02	6.39783e-02	1.45057e-02	2.05810e-02	3.22518e-02	-7.50524e-03	-7.60295e-03	-4.55064e-02	-3.61215e-02	-5.07246e-03	-3.04951e-02	-2.70557e-02	-1.10195e-02	-1.90677e-02	1.90976e-03	9.87855e-04	-1.30587e-02
IBS	EUR	-1.52176e-01	-1.45386e-02	3.93155e-02	2.37078e-02	7.70425e-02	1.23581e-02	5.24733e-02	1.36130e-02	-6.17132e-03	-1.14339e-03	-4.45349e-02	-1.32689e-02	6.70798e-03	-3.77288e-02	-4.33460e-02	-4.03895e-03	-1.83115e-02	1.08367e-03	-2.70455e-02	-3.15349e-02
IBS	EUR	-1.56013e-01	-2.21198e-02	3.78415e-02	2.36382e-02	7.52356e-02	2.15507e-03	2.84979e-02	1.40272e-02	-8.86565e-03	-6.81492e-03	-2.27902e-02	-1.80220e-02	1.75251e-02	-3.05948e-02	-5.13711e-02	-8.86687e-03	-3.75210e-02	2.71281e-02	-2.97101e-02	-3.56051e-02
IBS	EUR	-1.51122e-01	-2.15077e-02	4.08729e-02	2.32821e-02	6.91568e-02	1.44578e-02	3.36513e-02	8.27865e-03	-1.41945e-02	-1.75814e-02	-6.47937e-02	-2.52485e-02	-6.40828e-03	-4.09185e-02	-6.45744e-02	1.58034e-02	-7.97107e-03	3.03798e-02	-3.43179e-02	-3.58497e-02
IBS	EUR	-1.53629e-01	-2.05700e-02	4.24771e-02	1.52642e-02	6.66106e-02	1.11154e-02	1.66363e-02	5.58534e-03	-1.56929e-02	1.87695e-03	-5.85939e-02	-2.76007e-02	2.12169e-03	-5.75353e-02	-6.08214e-02	9.92212e-04	-4.63654e-02	1.61615e-03	-3.83464e-02	-3.58175e-02
IBS	EUR	-1.48669e-01	-2.90991e-02	2.86437e-02	1.91207e-02	7.33793e-02	6.26106e-03	3.30629e-02	-6.31245e-03	-1.14835e-02	4.11808e-03	-3.94905e-03	7.72925e-03	1.38838e-02	-1.12112e-02	-2.18811e-02	-5.14337e-03	-4.09351e-02	-1.27521e-02	-4.93575e-02	-7.03799e-03
IBS	EUR	-1.45295e-01	-2.41323e-02	3.37902e-02	1.90001e-02	8.35063e-02	9.24178e-03	3.14144e-02	8.08395e-03	-6.33204e-03	5.79173e-03	-6.28952e-03	-5.53763e-04	-1.61110e-02	-6.23245e-03	-2.45912e-02	1.92208e-02	-4.95139e-02	1.03760e-02	-3.87676e-02	-5.30245e-03
IBS	EUR	-1.32759e-01	-3.33579e-02	2.34997e-02	1.42180e-02	7.54598e-02	6.85039e-04	2.91569e-02	7.59623e-03	6.68375e-04	1.30421e-02	-1.94469e-02	-5.39497e-03	2.61993e-03	-1.43176e-02	-1.10275e-02	-3.27495e-02	-2.54928e-02	1.64889e-02	-3.48238e-02	-1.13536e-02
IBS	EUR	-1.51026e-01	-2.86434e-02	3.34371e-02	2.54820e-02	8.27992e-02	1.87543e-02	4.11766e-02	-2.50202e-03	-6.12615e-03	-8.63141e-03	-2.18501e-02	-1.59324e-02	-1.47581e-02	5.97243e-04	-1.11721e-02	1.30947e-02	3.06944e-03	1.23734e-02	-2.27836e-02	-2.66924e-03
IBS	EUR	-1.39016e-01	-2.24139e-02	3.25489e-02	2.36235e-02	7.04796e-02	1.45541e-02	2.60339e-02	1.18752e-02	7.66496e-04	6.02781e-03	-1.88842e-02	-2.63448e-03	1.02919e-02	1.87542e-03	-1.57128e-02	7.41274e-03	-3.72231e-02	8.93414e-03	-5.08581e-05	1.16112e-02
IBS	EUR	-1.48547e-01	-2.70162e-02	2.96172e-02	2.64114e-02	7.55700e-02	1.20517e-02	2.65451e-02	-2.72139e-04	-1.11419e-02	1.41994e-03	-2.08275e-02	4.89009e-03	3.11857e-03	-3.24968e-02	-2.68502e-02	7.05550e-03	-2.12599e-02	1.33863e-02	-1.62900e-02	1.43804e-03
IBS	EUR	-1.48185e-01	-2.57670e-02	3.90313e-02	1.91570e-02	5.44323e-02	9.07046e-03	2.62854e-02	1.82500e-03	-1.71156e-02	-1.43147e-02	-6.20316e-03	-1.39171e-02	-8.98885e-04	-1.59926e-02	5.09470e-03	1.05452e-02	-2.97918e-02	-2.65234e-02	1.97213e-04	-3.99390e-03
IBS	EUR	-1.43215e-01	-2.25991e-02	3.08529e-02	1.88391e-02	6.27992e-02	7.65613e-03	2.60782e-02	-5.92352e-03	-4.63788e-03	-6.17271e-03	1.22237e-02	1.92306e-02	-1.36241e-03	-1.12591e-02	-9.83617e-03	8.01739e-03	-1.67243e-02	2.61307e-02	-3.05004e-02	-1.87904e-02
CLM	AMR	-6.26842e-02	-4.30259e-03	3.60985e-02	-9.01580e-02	7.11668e-02	-2.16646e-03	3.17048e-02	1.44527e-02	2.85540e-03	-5.84824e-03	-1.67044e-02	3.87141e-03	2.06066e-02	-8.00233e-02	-7.23457e-02	-3.73503e-02	4.78051e-02	-4.87793e-03	6.03496e-02	3.37306e-03
CLM	AMR	5.71938e-02	-6.05869e-02	3.36541e-02	-8.88404e-02	2.45491e-02	1.18487e-02	1.90055e-02	3.40192e-04	7.36098e-03	-6.86362e-03	-1.34947e-02	-1.33172e-03	2.60985e-03	-2.10732e-02	-3.27856e-02	-9.90428e-03	-1.38195e-02	4.75365e-03	2.00581e-02	9.83992e-03
CLM	AMR	3.38171e-02	-1.84374e-02	3.56049e-02	-1.39172e-01	2.04110e-02	-1.26818e-03	1.36751e-02	-3.40987e-03	-7.64185e-03	3.13175e-03	-6.90750e-03	-1.02055e-02	1.78726e-02	-2.94072e-02	-3.51607e-02	-2.13315e-02	2.39906e-02	-1.10856e-02	4.35012e-03	5.67254e-03
PEL	AMR	5.64557e-02	9.04826e-02	7.52501e-02	-3.04964e-01	-1.53870e-04	-9.14985e-03	-5.37429e-03	2.58762e-03	5.54431e-03	-4.44821e-03	1.85388e-02	5.51503e-03	2.52122e-02	-6.26397e-04	9.64548e-04	2.73277e-02	-1.42311e-04	-6.74939e-03	-7.58441e-03	-1.50003e-02
PEL	AMR	-3.84386e-03	4.98836e-02	5.05823e-02	-1.99285e-01	2.67789e-02	-6.17571e-03	5.75644e-03	2.72427e-03	-1.22584e-02	-4.87648e-03	-2.18405e-03	1.62538e-02	-7.02644e-03	1.50837e-02	1.15642e-02	1.43206e-02	-7.61233e-03	2.28988e-02	6.74903e-03	4.26061e-03
PEL	AMR	4.72263e-02	8.59592e-02	7.39249e-02	-2.91494e-01	-8.36435e-03	-7.57598e-03	-8.65892e-03	3.92267e-03	-6.25617e-04	-5.28566e-03	2.02431e-02	2.59481e-02	-1.29261e-03	2.29405e-02	1.56930e-02	5.74762e-03	-2.22666e-02	8.43412e-03	-1.66277e-02	-2.72008e-02
PEL	AMR	1.23982e-01	1.32625e-01	9.34393e-02	-4.39528e-01	-3.56296e-02	-2.37433e-02	-2.77634e-02	-2.38326e-03	1.41241e-03	2.77267e-03	2.89044e-02	2.58038e-02	1.41275e-03	1.45363e-02	3.27840e-02	1.15057e-02	-1.30801e-02	1.11521e-02	-1.19972e-02	3.24487e-03
PEL	AMR	1.22614e-03	3.26004e-02	5.08501e-02	-1.80804e-01	2.85024e-02	-5.89012e-03	-1.95039e-03	2.97592e-03	1.61411e-02	-1.46825e-03	-4.48389e-03	4.29468e-03	1.06425e-02	-7.10787e-03	-5.16222e-03	-1.99227e-03	-3.86215e-03	1.14658e-02	5.78621e-03	-1.65538e-02
PEL	AMR	3.34305e-02	7.66806e-02	6.61703e-02	-2.61981e-01	5.20319e-03	-1.10701e-02	-2.76774e-03	-2.89940e-03	-1.79295e-03	-3.75486e-03	9.33934e-03	1.28908e-02	1.61626e-02	5.83447e-03	1.59615e-02	3.46876e-03	-1.56820e-02	1.59315e-02	-1.33606e-02	-1.59363e-02
PJL	SAS	-2.82584e-02	7.67530e-02	-1.71248e-01	-1.22018e-02	-5.61893e-04	-3.19744e-03	2.57886e-03	1.26118e-02	-4.77525e-04	7.17949e-03	3.13603e-02	2.65716e-02	7.30984e-03	3.21402e-03	2.10211e-03	-1.77270e-02	1.74421e-02	-3.90335e-02	3.34028e-02	2.17825e-02
PJL	SAS	-3.08494e-02	7.39052e-02	-1.76867e-01	-1.11179e-02	-1.17547e-02	4.44109e-03	-2.17353e-03	1.86198e-03	-3.06106e-03	1.67903e-03	3.41569e-02	1.59833e-02	1.05980e-02	2.77100e-02	-9.34615e-03	1.53350e-02	3.09440e-02	-1.16193e-02	4.52173e-02	6.36729e-03
PJL	SAS	-3.04327e-02	7.43347e-02	-1.70616e-01	-1.35727e-02	-3.29210e-03	-1.21158e-03	-2.33554e-03	-4.09951e-03	1.43885e-02	3.47225e-03	4.15670e-02	3.25017e-02	-1.22583e-02	2.62849e-02	1.92466e-03	7.35464e-03	2.63600e-02	-6.36227e-03	3.59575e-02	3.96063e-02
PJL	SAS	-4.01750e-02	6.07148e-02	-1.66507e-01	-7.76957e-03	1.21969e-02	1.47947e-02	-3.11557e-03	2.78091e-03	4.94663e-03	7.22308e-03	7.54337e-02	-1.13034e-03	-2.12872e-02	2.06622e-02	-3.06016e-03	-1.21156e-02	3.22065e-02	-3.37175e-02	7.61043e-02	2.52728e-02
KHV	EAS	2.17174e-01	2.26964e-01	7.30319e-02	6.67572e-02	8.93311e-03	-6.78996e-02	5.68664e-03	-2.12591e-03	4.93203e-03	3.21620e-03	7.81107e-03	1.23226e-02	-2.87680e-03	-1.13952e-03	4.59894e-03	-2.34841e-03	-1.27132e-02	8.33269e-03	7.15109e-03	-8.28044e-03
KHV	EAS	2.02283e-01	2.27735e-01	6.75646e-02	6.04226e-02	3.18562e-03	-8.09962e-02	1.06160e-02	1.22264e-03	-3.41424e-03	2.61162e-03	4.82028e-04	-3.85331e-03	-1.47948e-03	-4.19676e-03	-2.02593e-04	-2.43707e-04	-1.79434e-02	-1.53202e-02	7.32366e-03	-1.27217e-03
KHV	EAS	2.11732e-01	2.29946e-01	7.25665e-02	6.88237e-02	4.34804e-03	-7.68465e-02	-1.32380e-03	-3.48076e-03	-4.54175e-03	4.55976e-03	-5.61510e-03	-5.36239e-05	-1.05212e-02	-4.45130e-03	-2.74936e-03	5.56158e-04	-1.22014e-02	-6.51075e-04	-2.31134e-03	6.95660e-03
KHV	EAS	2.13315e-01	2.30278e-01	6.87120e-02	5.79736e-02	1.40734e-02	-7.61687e-02	7.18983e-03	-2.13210e-03	-5.27769e-03	3.90397e-03	2.93415e-03	-1.88260e-03	5.24959e-03	-9.76365e-04	-1.48595e-02	2.20391e-03	-2.02986e-02	3.51904e-03	1.03128e-02	2.78626e-04
KHV	EAS	2.09794e-01	2.25570e-01	7.29240e-02	6.26326e-02	1.47065e-02	-7.06100e-02	1.72833e-02	-6.79337e-04	4.42344e-03	-5.90843e-03	5.92853e-03	5.50264e-03	-3.99753e-03	-1.20914e-04	4.08694e-03	-4.68901e-03	-2.65881e-02	2.54625e-03	1.27290e-02	8.72791e-03
KHV	EAS	2.11265e-01	2.22329e-01	7.26418e-02	6.38370e-02	6.54073e-03	-7.13351e-02	8.30053e-03	7.58172e-03	-3.00791e-03	-2.81063e-04	-4.03777e-03	5.79251e-03	-1.37801e-03	-2.88866e-03	1.71616e-03	-3.29907e-03	-2.02992e-02	5.18670e-03	2.61804e-03	7.68003e-03
IBS	EUR	-1.41500e-01	-2.52901e-02	2.61598e-02	2.38554e-02	6.39770e-02	1.60269e-03	3.07109e-02	1.24079e-02	-1.80115e-03	-1.37989e-02	-1.69661e-02	1.81119e-02	3.82273e-03	-1.31084e-02	-2.85419e-02	2.29648e-02	-1.01864e-02	1.69281e-02	-1.22450e-02	-1.77524e-03
IBS	EUR	-1.39683e-01	-2.61543e-02	3.21573e-02	1.28951e-02	7.85793e-02	1.54390e-02	1.85396e-02	1.09819e-03	-1.54439e-02	-2.57986e-03	-2.18776e-02	2.01251e-02	-8.18206e-03	-6.30432e-03	1.41651e-02	-6.07484e-03	-9.75482e-03	8.07174e-03	2.62646e-03	-2.96300e-02
IBS	EUR	-1.50167e-01	-2.88916e-02	3.58066e-02	1.01208e-02	6.67751e-02	9.11985e-03	3.78413e-02	-2.80774e-03	-1.94054e-03	-6.59183e-03	-3.78958e-02	-4.13415e-03	-1.05382e-02	-1.29773e-02	-2.21192e-02	-2.37487e-02	-1.77745e-02	3.71570e-03	-3.82704e-02	-3.02616e-02
IBS	EUR	-1.37975e-01	-3.71353e-02	3.65976e-02	2.29013e-02	6.47968e-02	1.10259e-03	3.36092e-02	1.77093e-02	-1.17842e-02	-9.59249e-03	-6.86127e-03	-1.05453e-02	9.09694e-03	-2.16703e-02	-1.84658e-02	2.65075e-03	-2.78835e-02	6.93217e-03	-1.64050e-02	-2.87695e-02
IBS	EUR	-1.40058e-01	-2.79649e-02	3.54467e-02	1.91618e-02	6.88441e-02	7.83372e-03	3.11088e-02	3.79401e-03	-1.53267e-03	-1.92552e-02	-1.31943e-02	-2.11580e-02	2.73207e-03	-2.79494e-02	-2.23009e-02	-6.38155e-03	3.85322e-04	3.36617e-03	-3.67862e-02	3.04945e-03
IBS	EUR	-1.45135e-01	-3.22331e-02	2.89498e-02	1.92205e-02	7.87975e-02	4.35298e-03	4.03613e-02	-5.49933e-04	-4.91744e-03	9.70301e-03	-9.16186e-03	9.60053e-03	9.66735e-03	-1.02976e-02	-4.58870e-02	7.11117e-03	1.57815e-02	-1.70918e-02	-1.40833e-02	3.86898e-03
IBS	EUR	-1.46310e-01	-2.72206e-02	3.11502e-02	1.36930e-02	8.97084e-02	1.51564e-02	3.45644e-02	1.28179e-02	-1.06723e-02	-1.19053e-03	-1.75070e-02	-6.00547e-03	1.10805e-02	-5.15250e-03	-4.06223e-02	1.04680e-02	-3.30157e-02	3.31279e-02	-9.12841e-03	-2.17126e-02
IBS	EUR	-1.44934e-01	-3.54914e-02	2.98039e-02	2.86770e-02	7.54585e-02	7.29107e-03	3.83692e-02	-7.20972e-03	5.55765e-04	-7.00693e-03	-3.29784e-02	-1.80506e-02	-1.94885e-02	8.28515e-03	-2.05243e-02	3.29563e-02	4.53563e-03	1.01457e-02	-1.83672e-02	-2.51682e-02
IBS	EUR	-1.44993e-01	-2.84320e-02	2.49090e-02	1.93526e-02	7.20935e-02	1.40583e-02	4.05845e-02	5.20197e-03	1.38366e-02	-1.82600e-02	-8.05248e-03	2.42258e-02	-4.22643e-03	8.12972e-04	-1.40840e-02	-9.26743e-03	-1.60764e-02	1.02264e-02	-1.20235e-02	1.83260e-02
IBS	EUR	-1.42073e-01	-2.78030e-02	2.75238e-02	1.51750e-02	6.10776e-02	6.41794e-03	3.06128e-02	2.68746e-03	-8.31087e-03	-5.05275e-03	-1.73465e-02	2.21238e-02	9.59699e-03	1.54732e-02	-1.25410e-02	-9.59398e-03	-1.45168e-02	-1.39519e-02	-4.16070e-02	2.79832e-02
IBS	EUR	-1.39912e-01	-2.34205e-02	2.88091e-02	2.01735e-02	7.83523e-02	1.85864e-03	3.69197e-02	1.76771e-03	-1.63093e-02	-1.58162e-02	-9.44581e-03	1.37432e-02	1.66181e-02	-1.13152e-02	-1.55938e-02	9.96029e-03	-5.37187e-02	-1.99172e-02	-3.82591e-02	-1.65771e-02
IBS	EUR	-1.40648e-01	-2.51905e-02	3.61770e-02	9.06770e-03	7.72522e-02	7.24494e-03	2.32540e-02	-2.65132e-03	-3.24915e-03	3.69639e-03	-1.59510e-02	1.67517e-03	-1.13823e-03	-1.95557e-02	-2.94581e-03	-1.95658e-02	1.25553e-02	-3.32201e-02	-5.12683e-03	1.57426e-02
IBS	EUR	-1.49648e-01	-1.84620e-02	2.31657e-02	1.76949e-02	7.32424e-02	1.02795e-02	2.71682e-02	5.76692e-03	-2.12662e-03	1.57383e-03	-4.37128e-03	-2.53695e-03	2.21314e-02	-2.29703e-02	-2.58670e-02	2.22103e-02	-1.75860e-02	3.02668e-02	-4.02695e-02	-7.41656e-03
IBS	EUR	-1.39720e-01	-2.73975e-02	3.04379e-02	2.50207e-02	8.64210e-02	1.23887e-02	2.70770e-02	1.97929e-04	1.07794e-02	-4.37440e-03	-2.28496e-02	-2.48149e-03	-1.65360e-03	-2.26664e-02	-2.34440e-02	1.23944e-02	-1.43287e-03	2.29630e-02	3.99389e-03	-1.48041e-02
IBS	EUR	-1.38401e-01	-3.48503e-02	3.55259e-02	2.12604e-02	8.04035e-02	1.74878e-02	2.63495e-02	1.65051e-02	1.56087e-02	-2.25154e-02	-1.79825e-02	5.95568e-03	1.33238e-02	-1.82330e-02	6.22029e-03	5.73112e-04	-1.81821e-02	-2.41902e-03	-3.27461e-02	-1.61035e-02
IBS	EUR	-1.40447e-01	-2.88127e-02	2.85732e-02	1.66933e-02	9.30282e-02	3.55538e-03	3.70558e-02	9.69104e-03	-3.02402e-03	-1.98937e-02	-2.57438e-02	-1.24078e-02	8.17165e-03	-8.37077e-03	-1.27833e-02	1.20404e-02	-2.29825e-02	6.82040e-03	-1.08115e-02	-8.51076e-03
IBS	EUR	-1.45394e-01	-2.08756e-02	3.65784e-02	1.40020e-02	7.13266e-02	1.67736e-02	2.20204e-02	-1.94523e-03	4.16868e-03	-1.66823e-02	-1.35602e-02	-7.27318e-03	6.10838e-04	-5.66213e-03	1.10522e-02	1.27851e-02	-3.47290e-02	3.09699e-03	-4.38056e-02	3.50863e-03
IBS	EUR	-1.26261e-01	-2.31522e-02	2.25106e-02	2.78503e-02	8.98624e-02	1.22486e-02	4.18632e-02	4.73859e-03	5.06645e-03	-1.17007e-03	1.51289e-02	2.66618e-02	5.09447e-03	7.65707e-03	1.49654e-02	-2.00720e-02	1.10676e-02	1.73313e-02	-7.03364e-03	-2.28466e-02
IBS	EUR	-1.22669e-01	-2.97357e-02	1.67235e-02	2.08310e-02	9.32753e-02	1.35129e-02	4.45362e-02	1.45122e-03	-4.32123e-05	4.14740e-03	3.76559e-03	5.91199e-04	2.76589e-02	-4.60208e-05	-1.35894e-02	1.42148e-02	-1.16930e-02	-1.13429e-02	-4.36289e-02	3.59568e-03
IBS	EUR	-1.32283e-01	-3.44587e-02	2.57199e-02	1.65101e-02	9.30290e-02	9.88587e-03	4.20145e-02	-1.26957e-03	-1.58801e-03	3.52342e-03	-8.64624e-03	4.01205e-03	-3.28738e-03	-2.12419e-02	1.57348e-03	-3.81497e-03	2.49955e-04	-5.44210e-03	-9.77688e-03	-2.39235e-02
IBS	EUR	-1.47681e-01	-2.66571e-02	2.13748e-02	1.73991e-02	7.16411e-02	1.78496e-03	2.73854e-02	2.19117e-03	-2.88899e-03	3.00119e-03	6.41767e-03	-2.29069e-03	1.84241e-02	-1.56895e-03	1.10928e-02	6.15379e-04	-2.33493e-02	1.81452e-03	-9.13315e-03	-2.41573e-02
IBS	EUR	-1.45638e-01	-1.60709e-02	3.07670e-02	2.27246e-02	7.05264e-02	1.29609e-02	3.75161e-02	-7.70005e-03	-6.87461e-03	-1.59112e-03	-1.57678e-02	1.17726e-02	1.17689e-03	2.01685e-02	5.85434e-03	-6.38334e-03	-3.01407e-03	-1.59157e-02	-9.39981e-03	-1.97675e-02
IBS	EUR	-1.33677e-01	-2.79657e-02	2.98903e-02	2.33883e-02	7.34410e-02	-1.73604e-03	1.98741e-02	-6.82473e-03	7.98337e-03	-1.36829e-03	1.79471e-03	-1.57122e-02	1.14280e-02	-3.59553e-02	-2.43857e-02	-1.22760e-03	-2.09068e-02	-1.18208e-03	-2.54507e-02	-1.24314e-02
IBS	EUR	-1.32091e-01	-2.88729e-02	3.56755e-02	2.58454e-02	6.22751e-02	-2.89808e-03	3.25111e-02	8.73347e-03	8.04015e-03	1.29337e-03	-2.84675e-02	-4.17922e-03	-1.97081e-03	-2.21264e-02	-2.15837e-02	9.11164e-03	-1.59903e-02	1.63105e-02	-3.26146e-02	-1.99314e-02
IBS	EUR	-1.40641e-01	-2.83169e-02	2.45199e-02	2.31156e-02	7.36483e-02	1.19126e-02	3.44792e-02	4.11638e-04	-7.51871e-04	-3.31156e-03	-1.01205e-02	7.99039e-03	2.56646e-03	-1.14681e-03	-1.35071e-02	1.39908e-02	-4.52538e-04	5.77608e-03	-4.96817e-02	-3.99924e-02
IBS	EUR	-1.46558e-01	-3.05669e-02	2.93423e-02	1.78439e-02	5.69078e-02	1.17564e-02	1.60423e-02	2.41248e-02	9.60346e-03	8.71527e-05	1.60348e-03	-1.93871e-02	-1.18438e-02	-2.09019e-02	-1.21915e-02	1.48203e-02	-9.25630e-03	-1.85335e-03	-1.98408e-02	-2.91084e-02
IBS	EUR	-1.50631e-01	-2.14351e-02	2.92206e-02	2.11228e-02	7.30564e-02	6.88525e-03	1.84462e-02	4.84875e-03	-9.45297e-03	2.10370e-04	6.56033e-03	1.48771e-02	-8.61480e-03	8.55247e-03	-1.95582e-02	1.45217e-02	-6.44733e-03	-1.71714e-02	-1.45665e-02	-1.94661e-02
IBS	EUR	-1.50434e-01	-2.68513e-02	2.79111e-02	2.39909e-02	7.87286e-02	1.49364e-02	3.27208e-02	6.41256e-03	-1.34168e-02	1.40288e-03	-3.25135e-02	-8.69821e-03	1.36856e-03	-2.69818e-02	-1.31543e-02	-1.11231e-02	-1.42440e-02	-2.85734e-03	-2.71067e-02	-2.81880e-03
IBS	EUR	-1.46136e-01	-2.97796e-02	3.50526e-02	1.96425e-02	7.29194e-02	7.63821e-03	2.78841e-02	9.81562e-03	1.42539e-03	2.81251e-03	-2.73255e-02	-5.61979e-03	-1.66900e-02	-2.56691e-02	-2.22116e-02	-1.03712e-03	6.18059e-03	1.15362e-02	-6.43722e-03	-2.13994e-03
IBS	EUR	-1.46089e-01	-2.32990e-02	2.79238e-02	2.17730e-02	8.14394e-02	4.88792e-03	3.05571e-02	8.80643e-03	-7.06152e-03	-9.66784e-03	-2.72780e-02	-1.01921e-02	-1.19847e-03	-8.50406e-03	-3.92318e-02	1.39515e-02	-1.79946e-02	-1.62736e-03	-1.41673e-02	1.47966e-02
IBS	EUR	-1.42118e-01	-2.88824e-02	3.46629e-02	1.95058e-02	7.54382e-02	7.16335e-03	2.54304e-02	-1.75751e-03	1.04099e-02	-1.13818e-03	2.63248e-04	9.57848e-03	1.17493e-02	-2.68362e-02	2.88889e-03	1.57200e-02	-1.23127e-02	2.30443e-02	-7.25446e-03	-4.54449e-02
